Yil,Bolge,Siddet,Enlem,Boylam
1997,ONIKI ADALAR (AKDENIZ),0.0,36.72,27.09
1997,KOS ADASI (AKDENIZ),0.0,36.8,27.12
1997,ONIKI ADALAR (AKDENIZ),0.0,36.68,27.09
1997,KIRGINDERE-KARAYAZI (ERZURUM) [South West  1.5 km],0.0,39.71,41.98
1997,SAMMEZREASI-SEHITKAMIL (GAZIANTEP) [North East  3.0 km],0.0,37.15,37.32
1997,AKDENIZ,0.0,36.4,27.83
1997,CEYLANDERE-SAMANDAG (HATAY) [North West  7.0 km],0.0,36.29,35.92
1997,SERGEN-HANI (DIYARBAKIR) [South 2.4 km],0.0,38.28,40.36
1997,AKDENIZ,0.0,35.72,29.5
1997,AKDENIZ,0.0,36.46,28.02
1997,GOLARDI- (ELAZIG) [South 3.9 km],0.0,38.51,39.45
1997,RODOS ADASI (AKDENIZ),0.0,36.25,28.03
1997,CAGLARCA-KONYAALTI (ANTALYA) [North West  5.6 km],0.0,36.89,30.4
1997,AKSEKI-TASKOPRU (KASTAMONU) [North East  3.7 km],0.0,41.65,34.22
1997,DILKAYA-EDREMIT (VAN) [South West  4.3 km],0.0,38.35,43.1
1997,CICEKDERE- (BINGOL) [West 1.6 km],0.0,38.96,40.44
1997,AKDENIZ,0.0,35.48,27.67
1997,PINARLI-CAMOLUK (GIRESUN) [North East  1.1 km],0.0,40.1,38.82
1997,AKDENIZ,0.0,36.08,30.51
1997,AKDENIZ,0.0,35.81,26.81
1997,ONIKI ADALAR (AKDENIZ),0.0,36.37,27.17
1997,MANAVGAT A�IKLARI-ANTALYA (AKDENIZ),0.0,36.64,31.51
1997,EGE DENIZI,0.0,38.82,26.26
1997,SALMAN A�IKLARI-IZMIR (EGE DENIZI),0.0,38.74,26.14
1997,MALAZGIRT (MUS) [South East  3.8 km],0.0,39.13,42.58
1997,KOKLUKAYA-PUTURGE (MALATYA) [North East  2.4 km],0.0,38.23,39.09
1997,USLU-SIVRICE (ELAZIG) [North West  2.6 km],0.0,38.38,39.13
1997,YAKAKOY-DINAR (AFYONKARAHISAR) [South East  2.8 km],0.0,38.09,30.15
1997,CUKUROZ-YATAGAN (MUGLA) [South East  0.9 km],0.0,37.23,28.12
1997,KARAHAYIT- (DENIZLI) [South East  1.8 km],0.0,37.95,29.12
1997,SELCUK (IZMIR) [South West  1.5 km],0.0,37.94,27.36
1997,SULTANIYE-SELCUK (IZMIR) [North West  4.3 km],0.0,37.91,27.3
1997,KUCUKDERE- (DENIZLI) [North East  3.2 km],0.0,37.92,29.17
1997,AKDENIZ,0.0,35.11,29.24
1997,ETIMESGUT (ANKARA) [South West  3.7 km],0.0,39.92,32.64
1997,DEMIRPINAR-UZUMLU (ERZINCAN) [North West  0.8 km],0.0,39.64,39.79
1997,KOZLUCA-ILIC (ERZINCAN) [South East  1.1 km],0.0,39.76,38.43
1997,PURSUNLER-SINDIRGI (BALIKESIR) [South East  0.4 km],0.0,39.23,28.21
1997,TERZIKOY-EREGLI (ZONGULDAK) [North East  0.2 km],0.0,41.35,31.57
1997,BELEVI-SELCUK (IZMIR) [South West  3.2 km],0.0,37.99,27.43
1997,ANTALYA K�RFEZI (AKDENIZ),0.0,36.22,31.53
1997,AKDENIZ,0.0,35.11,34.53
1997,AKSAKAL-BANDIRMA (BALIKESIR) [South East  3.3 km],0.0,40.13,28.14
1997,HINIS (ERZURUM) [South West  2.7 km],0.0,39.35,41.68
1997,BOZTAHTA-KOZAN (ADANA) [East 3.5 km],0.0,37.63,36.04
1997,BASKOY-CAYIRLI (ERZINCAN) [North East  0.1 km],0.0,39.89,39.79
1997,SULTANIYE-SELCUK (IZMIR) [North West  1.5 km],0.0,37.89,27.32
1997,TOSUNPINAR-KOZLUK (BATMAN) [South East  0.2 km],0.0,38.23,41.48
1997,SULTANIYE-SELCUK (IZMIR) [North West  2.3 km],0.0,37.89,27.31
1997,KUSADASI K�RFEZI (EGE DENIZI),0.0,37.9,27.26
1997,KIBRIS RUM KESIMI,0.0,35.1,32.56
1997,ESKIYAYLA-CAN (�ANAKKALE) [South East  2.8 km],0.0,39.89,27.06
1997,EGECIUSAGI-SARICAM (ADANA) [South 2.2 km],0.0,37.19,35.41
1997,KUSADASI (AYDIN) [North 2.5 km],0.0,37.88,27.26
1997,AKDENIZ,0.0,36.06,31.08
1997,AKDENIZ,0.0,35.86,31.78
1997,AKDENIZ,0.0,35.03,26.88
1997,DEDEOGLU-KEMAH (ERZINCAN) [North East  0.8 km],0.0,39.75,38.99
1997,HARMANLI-YESILOVA (BURDUR) [North West  3.4 km],0.0,37.6,29.87
1997,CAKIRTAS-KEMALIYE (ERZINCAN) [South East  1.8 km],0.0,39.06,38.74
1997,KIZILOZ-DURSUNBEY (BALIKESIR) [North West  2.2 km],0.0,39.63,28.52
1997,PEKMEZCI-AKHISAR (MANISA) [South West  2.2 km],0.0,38.99,28.01
1997,TUT (ADIYAMAN) [North 6.0 km],0.0,37.85,37.91
1997,SARIBUGDAY-MERZIFON (AMASYA) [North West  2.1 km],0.0,40.76,35.44
1997,KOZAGAC- (MUGLA) [North East  7.8 km],0.0,37.3,28.41
1997,IRAK,0.0,36.88,42.65
1997,IRAK,0.0,36.81,42.67
1997,DUVENLIK-PUTURGE (MALATYA) [South 2.2 km],0.0,38.2,38.93
1997,CITAK-GUROYMAK (BITLIS) [North 4.7 km],0.0,38.74,42.13
1997,YAYLACIK- (HATAY) [North West  8.6 km],0.0,36.31,36.02
1997,REISKOY-GERMENCIK (AYDIN) [North West  0.4 km],0.0,37.85,27.59
1997,MIDILLI ADASI (EGE DENIZI),0.0,39.07,26.19
1997,DEREKOY-ZARA (SIVAS) [South West  1.5 km],0.0,40.12,37.74
1997,GOYNUK-GEDIZ (K�TAHYA) [North East  3.3 km],0.0,39.03,29.67
1997,ALACAM-KESTEL (BURSA) [South East  1.9 km],0.0,40.11,29.3
1997,GOZEDE-KESTEL (BURSA) [North West  2.1 km],0.0,40.17,29.27
1997,BEYPINAR-GURUN (SIVAS) [South West  3.8 km],0.0,38.74,36.83
1997,YALVAC (ISPARTA) [North East  1.2 km],0.0,38.31,31.18
1997,AKDENIZ,0.0,36.1,27.57
1997,G�KOVA K�RFEZI (AKDENIZ),0.0,36.94,27.58
1997,KARTEPE (KOCAELI) [North West  2.9 km],0.0,40.76,29.99
1997,AKDENIZ,0.0,35.06,26.77
1997,YARBASI-PULUMUR (TUNCELI) [North East  1.2 km],0.0,39.56,39.98
1997,DAGETEGI- (SANLIURFA) [West 1.2 km],0.0,37.2,38.84
1997,KAHVEPINAR-SARKISLA (SIVAS) [South West  0.1 km],0.0,39.47,36.44
1997,G�KOVA K�RFEZI (AKDENIZ),0.0,37.0,27.55
1997,MAGARACIK-SAMANDAG (HATAY) [West 8.1 km],0.0,36.12,35.85
1997,KARAKOY-BAYRAMIC (�ANAKKALE) [South East  6.2 km],0.0,39.8,26.95
1997,GURCAMLAR-MILAS (MUGLA) [North East  2.4 km],0.0,37.37,27.52
1997,AKDENIZ,0.0,36.12,30.61
1997,HAMDIYE-GUNEY (DENIZLI) [South West  3.0 km],0.0,38.09,28.97
1997,CAMKOY-BULDAN (DENIZLI) [South East  2.1 km],0.0,38.12,28.93
1997,GOLEMEZLI-AKKOY (DENIZLI) [North West  0.5 km],0.0,37.99,29.03
1997,HAMDIYE-GUNEY (DENIZLI) [South West  3.3 km],0.0,38.1,28.95
1997,AYDOGDU-GUNEY (DENIZLI) [South East  2.3 km],0.0,38.14,28.96
1997,HAMDIYE-GUNEY (DENIZLI) [East 3.4 km],0.0,38.11,29.02
1997,YENICEKENT-BULDAN (DENIZLI) [North 3.9 km],0.0,38.08,28.94
1997,YESILBAG-MANAVGAT (ANTALYA) [South East  3.3 km],0.0,37.4,31.28
1997,GELINPINAR-CAYIRLI (ERZINCAN) [South West  1.7 km],0.0,39.77,40.04
1997,ANTALYA K�RFEZI (AKDENIZ),0.0,36.33,31.39
1997,AKDENIZ,0.0,36.12,26.84
1997,PEKMEZCI-MERZIFON (AMASYA) [South East  1.9 km],0.0,40.7,35.33
1997,PEKMEZCI-MERZIFON (AMASYA) [South East  2.2 km],0.0,40.71,35.35
1997,DALAMAN A�IKLARI-MUGLA (AKDENIZ),0.0,36.63,28.72
1997,ONIKI ADALAR (AKDENIZ),0.0,36.53,27.35
1997,KARLIOVA (BINGOL) [North West  4.6 km],0.0,39.33,40.98
1997,CERKEZFINDICAK-ERBAA (TOKAT) [South West  3.4 km],0.0,40.53,36.37
1997,PINARBASI-MECITOZU (�ORUM) [North East  1.5 km],0.0,40.69,35.32
1997,KIREYMIR-MERZIFON (AMASYA) [East 0.2 km],0.0,40.76,35.4
1997,KUYU-MERZIFON (AMASYA) [South East  1.6 km],0.0,40.72,35.4
1997,BAYAZIT-MERZIFON (AMASYA) [North West  1.0 km],0.0,40.71,35.48
1997,PEKMEZCI-MERZIFON (AMASYA) [South West  1.9 km],0.0,40.7,35.32
1997,CAYBASI-MERZIFON (AMASYA) [South East  0.5 km],0.0,40.71,35.39
1997,PINARBASI-MECITOZU (�ORUM) [North West  1.1 km],0.0,40.68,35.3
1997,AKDENIZ,0.0,35.96,26.3
1997,SALMAN A�IKLARI-IZMIR (EGE DENIZI),0.0,38.69,26.29
1997,TURKMENMEZREASI-ALTINOZU (HATAY) [South West  0.9 km],0.0,36.07,36.27
1997,BECIN-MILAS (MUGLA) [South West  2.2 km],0.0,37.26,27.78
1997,EGE DENIZI,0.0,38.77,26.43
1997,BOGAZICI-FETHIYE (MUGLA) [South West  13.0 km],0.0,36.35,29.07
1997,BALGOZE-MERZIFON (AMASYA) [South East  1.0 km],0.0,40.68,35.35
1997,ANTALYA K�RFEZI (AKDENIZ),0.0,36.38,30.75
1997,KOYUNEVI-AYVACIK (�ANAKKALE) [South West  2.7 km],0.0,39.47,26.17
1997,ORENCIK-DOGANSEHIR (MALATYA) [North East  5.5 km],0.0,37.97,37.76
1997,KARANLIKDERE-DOGANSEHIR (MALATYA) [North 1.7 km],0.0,37.94,37.83
1997,UCARLI-LICE (DIYARBAKIR) [North West  0.8 km],0.0,38.35,40.59
1997,KURTCAM-GEDIZ (K�TAHYA) [North West  3.7 km],0.0,38.89,29.2
1997,ONIKI ADALAR (AKDENIZ),0.0,37.28,26.59
1997,AKDENIZ,0.0,35.83,31.23
1997,YENIKOY-KOCARLI (AYDIN) [North West  1.2 km],0.0,37.77,27.58
1997,KARAAGACLI-GERMENCIK (AYDIN) [South 2.1 km],0.0,37.81,27.59
1997,BOSTANCIK- (HATAY) [North East  0.8 km],0.0,36.17,36.14
1997,ADAKOY-MARMARIS (MUGLA) [North East  9.4 km],0.0,36.85,28.4
1997,IZMIR K�RFEZI (EGE DENIZI),0.0,38.66,26.53
1997,KULTAK-MILAS (MUGLA) [South East  4.3 km],0.0,37.02,28.08
1997,YESILYAYLA-CELIKHAN (ADIYAMAN) [East 1.6 km],0.0,38.05,38.36
1997,PEKMEZCI-MERZIFON (AMASYA) [North East  1.2 km],0.0,40.72,35.34
1997,ELMAYOLU-MERZIFON (AMASYA) [North West  1.2 km],0.0,40.77,35.3
1997,UCIRMAK-YAYLADAGI (HATAY) [North West  1.4 km],0.0,35.98,36.19
1997,BOZLU- (HATAY) [North West  0.6 km],0.0,36.12,36.14
1997,TOPRAKHISAR-ALTINOZU (HATAY) [East 0.9 km],0.0,36.16,36.33
1997,KESECIK- (HATAY) [South West  0.2 km],0.0,36.25,36.09
1997,CAMKOY-BULDAN (DENIZLI) [North West  0.7 km],0.0,38.13,28.9
1997,CEYLANDERE-SAMANDAG (HATAY) [North West  2.7 km],0.0,36.26,35.95
1997,KAMBERLI-ALTINOZU (HATAY) [South West  0.7 km],0.0,36.12,36.2
1997,OZBEK-SAMANDAG (HATAY) [North East  1.4 km],0.0,36.13,36.08
1997,AYISIGI-YAYLADAGI (HATAY) [North West  1.5 km],0.0,36.0,36.14
1997,IZMIR K�RFEZI (EGE DENIZI),0.0,38.76,26.64
1997,YESILPINAR- (HATAY) [North East  0.4 km],0.0,36.14,36.12
1997,EGE DENIZI,0.0,38.75,26.56
1997,CAMKOY-BULDAN (DENIZLI) [South East  3.4 km],0.0,38.11,28.94
1997,TURLUBEY-BULDAN (DENIZLI) [North West  3.1 km],0.0,38.18,28.88
1997,CAMKOY-BULDAN (DENIZLI) [North East  0.3 km],0.0,38.13,28.91
1997,CAMKOY-BULDAN (DENIZLI) [South East  1.4 km],0.0,38.12,28.92
1997,AKDENIZ,0.0,36.06,35.22
1997,AKDENIZ,0.0,35.92,28.64
1997,AKDENIZ,0.0,35.07,27.03
1997,AKDENIZ,0.0,35.28,32.29
1997,ASLAMA- (NIGDE) [South West  3.1 km],0.0,38.12,35.02
1997,KIZILDERE-CEYHAN (ADANA) [South 1.7 km],0.0,36.93,35.68
1997,ARIFIYE (SAKARYA) [North East  2.4 km],0.0,40.73,30.38
1997,MAZILI-DIKILI (IZMIR) [North 2.7 km],0.0,39.15,26.97
1997,ONIKI ADALAR (AKDENIZ),0.0,36.57,27.02
1997,ESENTEPE-ORTAKOY (�ORUM) [North East  1.9 km],0.0,40.23,35.26
1997,SURIYE,0.0,35.81,36.5
1997,KOS ADASI (AKDENIZ),0.0,36.85,27.16
1996,T�RKIYE-SURIYE SINIR B�LGESI,0.0,36.6,37.38
1996,T�RKIYE-SURIYE SINIR B�LGESI,0.0,36.52,37.44
1996,YALIMLI-LICE (DIYARBAKIR) [North East  2.1 km],0.0,38.59,40.7
1996,AKDENIZ,0.0,36.16,31.51
1996,INCEGIZ-SAPHANE (K�TAHYA) [South East  1.1 km],0.0,38.96,29.23
1996,ONIKI ADALAR (AKDENIZ),0.0,36.49,27.12
1996,CAMLIPINARALANI-ANAMUR (MERSIN) [South West  6.1 km],0.0,35.99,32.71
1996,ALATEPE- (BINGOL) [North West  5.6 km],0.0,39.1,40.72
1996,KARSIKOY-MUDURNU (BOLU) [South East  1.6 km],0.0,40.42,31.1
1996,AKDENIZ,0.0,36.27,26.4
1996,ONIKI ADALAR (AKDENIZ),0.0,36.6,27.09
1996,AYVALI- (�ORUM) [North West  0.8 km],0.0,40.67,35.22
1996,ANBERINARKI-KADIRLI (OSMANIYE) [North West  2.1 km],0.0,37.36,36.06
1996,CEVRECIK-RESADIYE (TOKAT) [South East  0.9 km],0.0,40.44,37.24
1996,AKDENIZ,0.0,36.57,27.83
1996,DINARBEY-YEDISU (BINGOL) [North East  4.6 km],0.0,39.4,40.7
1996,EGE DENIZI,0.0,37.25,27.04
1996,EGE DENIZI,0.0,37.3,26.96
1996,AKDENIZ,0.0,36.83,26.59
1996,PINARBASI-MECITOZU (�ORUM) [North West  2.4 km],0.0,40.69,35.29
1996,CICEKALANI-PAZARCIK (KAHRAMANMARAS) [West 1.6 km],0.0,37.52,37.25
1996,DUVENCI- (�ORUM) [East 2.3 km],0.0,40.66,35.19
1996,KARAHISAR- (�ORUM) [South West  0.9 km],0.0,40.68,35.24
1996,SOGANLI-KOVANCILAR (ELAZIG) [North East  1.6 km],0.0,38.77,39.62
1996,AKDENIZ,0.0,35.28,32.41
1996,KAPILI-DORTYOL (HATAY) [South West  8.8 km],0.0,36.8,36.35
1996,KURKKOY-SIVRICE (ELAZIG) [North West  2.2 km],0.0,38.44,39.22
1996,ATAKENT- (ADIYAMAN) [South 2.6 km],0.0,37.58,38.19
1996,AKDENIZ,0.0,35.7,32.58
1996,KOS ADASI (AKDENIZ),0.0,36.9,27.12
1996,CAMLIYURT-GENC (BINGOL) [North West  0.2 km],0.0,38.71,40.4
1996,EGE DENIZI,0.0,37.1,27.11
1996,KURTULUS-MUT (MERSIN) [West 2.0 km],0.0,36.63,33.53
1996,UYANIK-IMRANLI (SIVAS) [South East  0.4 km],0.0,39.77,38.31
1996,ONIKI ADALAR (AKDENIZ),0.0,36.35,27.18
1996,AKDENIZ,0.0,35.45,32.42
1996,ESENCE A�IKLARI-BURSA (MARMARA DENIZI),0.0,40.45,28.65
1996,ERKENEK-DOGANSEHIR (MALATYA) [North East  3.3 km],0.0,37.96,37.95
1996,AKDENIZ,0.0,35.36,32.37
1996,BUYUKKOY-ILIC (ERZINCAN) [North East  2.6 km],0.0,39.49,38.69
1996,AKDENIZ,0.0,35.51,28.16
1996,MORDOGAN-KARABURUN (IZMIR) [East 4.9 km],0.0,38.52,26.67
1996,BALATLI-BIGADIC (BALIKESIR) [East 1.1 km],0.0,39.37,28.12
1996,AKDENIZ,0.0,35.66,31.35
1996,AKDENIZ,0.0,35.83,31.4
1996,ZEYTINELI-URLA (IZMIR) [South East  10.8 km],0.0,38.15,26.55
1996,AKDENIZ,0.0,35.12,32.27
1996,AKDENIZ,0.0,36.55,28.07
1996,SADAKALAR-PAZARCIK (KAHRAMANMARAS) [North East  1.2 km],0.0,37.47,37.4
1996,YAYLAPINAR-ILIC (ERZINCAN) [North East  2.6 km],0.0,39.61,38.66
1996,KIBRIS-KILI�ASLAN,0.0,35.27,33.18
1996,ORTACAT-CAYIRLI (ERZINCAN) [South East  2.1 km],0.0,39.89,40.13
1996,AKDENIZ,0.0,36.52,26.65
1996,YARISLI-YESILOVA (BURDUR) [South West  2.0 km],0.0,37.58,29.93
1996,CELTEK-YESILOVA (BURDUR) [South East  1.6 km],0.0,37.52,29.92
1996,KUSADASI K�RFEZI (EGE DENIZI),0.0,37.97,27.06
1996,AKDENIZ,0.0,36.45,27.0
1996,AKDENIZ,0.0,35.51,26.96
1996,DIPHACI-MERZIFON (AMASYA) [North East  1.2 km],0.0,40.76,35.27
1996,KOCAPINAR- (BURDUR) [North West  3.6 km],0.0,37.56,29.96
1996,MESUDIYE-DATCA (MUGLA) [South East  6.0 km],0.0,36.65,27.59
1996,ONIKI ADALAR (AKDENIZ),0.0,36.55,27.3
1996,SAZAK-YESILOVA (BURDUR) [South West  1.2 km],0.0,37.55,29.91
1996,YIPRAK-DINAR (AFYONKARAHISAR) [North West  6.3 km],0.0,38.37,30.41
1996,BUYUKCAY-MERZIFON (AMASYA) [South West  1.0 km],0.0,40.71,35.28
1996,SAGKAYA-CEYHAN (ADANA) [West 1.7 km],0.0,37.18,35.67
1996,CAYIROZU-MERZIFON (AMASYA) [North East  2.6 km],0.0,40.81,35.48
1996,KEMIKLER-MILAS (MUGLA) [West 2.3 km],0.0,37.2,27.63
1996,MEDAR-AKHISAR (MANISA) [East 2.4 km],0.0,38.96,27.85
1996,SARIMSAKLI-MELIKGAZI (KAYSERI) [South East  1.9 km],0.0,38.88,35.73
1996,MEYDANKOY-HINIS (ERZURUM) [North West  4.7 km],0.0,39.45,41.42
1996,BAGLARBASI-GOLBASI (ADIYAMAN) [South West  1.7 km],0.0,37.76,37.57
1996,DOGANCA-BAFRA (SAMSUN) [North East  5.6 km],0.0,41.67,36.05
1996,AYDIN-KOZAN (ADANA) [North West  3.7 km],0.0,37.43,35.55
1996,ELMAYOLU-MERZIFON (AMASYA) [North West  1.9 km],0.0,40.78,35.3
1996,DOLUCA-GUMUSHACIKOY (AMASYA) [North East  0.8 km],0.0,40.84,35.33
1996,AKDENIZ,0.0,36.39,27.06
1996,AKDENIZ,0.0,35.58,31.6
1996,CEPNI-BANDIRMA (BALIKESIR) [North 1.9 km],0.0,40.25,27.88
1996,CEPNI-BANDIRMA (BALIKESIR) [North West  1.1 km],0.0,40.24,27.87
1996,AKDENIZ,0.0,36.35,27.76
1996,KIZILLI-DINAR (AFYONKARAHISAR) [North West  1.3 km],0.0,38.14,30.1
1996,EGE DENIZI,0.0,38.0,26.56
1996,CAMLICA-MERZIFON (AMASYA) [North East  1.5 km],0.0,40.76,35.37
1996,YESILYURT-KELKIT (GUMUSHANE) [North East  0.9 km],0.0,39.95,39.35
1996,AKDENIZ,0.0,36.31,26.9
1996,KUCUKCAY-MERZIFON (AMASYA) [North East  2.2 km],0.0,40.75,35.29
1996,ONIKI ADALAR (AKDENIZ),0.0,36.47,27.18
1996,ONIKI ADALAR (AKDENIZ),0.0,36.53,27.17
1996,AYVALI- (�ORUM) [South East  2.9 km],0.0,40.66,35.26
1996,KETENCILER-KARTEPE (KOCAELI) [North West  1.9 km],0.0,40.78,30.13
1996,AYVALI- (�ORUM) [North East  0.7 km],0.0,40.67,35.23
1996,BOGRUDELIK-CIHANBEYLI (KONYA) [South West  4.3 km],0.0,38.78,32.54
1996,AKDENIZ,0.0,36.36,26.88
1996,ONIKI ADALAR (AKDENIZ),0.0,36.35,27.11
1996,AKDENIZ,0.0,36.31,26.92
1996,BUYUKCAY-MERZIFON (AMASYA) [North West  0.5 km],0.0,40.72,35.28
1996,TAVAKLI A�IKLARI-�ANAKKALE (EGE DENIZI),0.0,39.61,26.01
1996,KARAMAGARA-MERZIFON (AMASYA) [South East  1.2 km],0.0,40.88,35.4
1996,KIZIROGLU-GUMUSHACIKOY (AMASYA) [North East  4.6 km],0.0,40.93,35.33
1996,ONIKI ADALAR (AKDENIZ),0.0,36.51,27.04
1996,AKDENIZ,0.0,36.65,26.75
1996,ONIKI ADALAR (AKDENIZ),0.0,36.49,26.95
1996,DEMIRPINAR-MERZIFON (AMASYA) [North West  1.0 km],0.0,40.75,35.31
1996,AKPINAR-GUMUSHACIKOY (AMASYA) [North East  2.1 km],0.0,40.73,35.23
1996,AKDENIZ,0.0,36.53,27.53
1996,ONIKI ADALAR (AKDENIZ),0.0,36.69,27.13
1996,ONIKI ADALAR (AKDENIZ),0.0,36.69,27.18
1996,ONIKI ADALAR (AKDENIZ),0.0,36.3,27.18
1996,BALGOZE-MERZIFON (AMASYA) [South East  0.2 km],0.0,40.68,35.34
1996,KUCUKCAY-MERZIFON (AMASYA) [South West  1.5 km],0.0,40.73,35.26
1996,ONIKI ADALAR (AKDENIZ),0.0,36.93,26.95
1996,AKDENIZ,0.0,36.06,26.84
1996,ONIKI ADALAR (AKDENIZ),0.0,36.48,27.0
1996,GOKCEBEL-MECITOZU (�ORUM) [South East  1.0 km],0.0,40.66,35.33
1996,AKPINAR-GUMUSHACIKOY (AMASYA) [North East  2.1 km],0.0,40.73,35.23
1996,KARAHISAR- (�ORUM) [North East  2.5 km],0.0,40.71,35.25
1996,CAYBASI-MERZIFON (AMASYA) [West 2.0 km],0.0,40.71,35.36
1996,ONIKI ADALAR (AKDENIZ),0.0,36.37,27.15
1996,INALANI-MERZIFON (AMASYA) [North West  2.1 km],0.0,40.94,35.43
1996,AKDENIZ,0.0,36.33,35.54
1996,KUCUKCAY-MERZIFON (AMASYA) [North 1.9 km],0.0,40.75,35.28
1996,BAYRAMKOY-VEZIRKOPRU (SAMSUN) [South East  1.6 km],0.0,41.05,35.57
1996,FENER-BAFRA (SAMSUN) [North East  9.2 km],0.0,41.8,35.98
1996,GUVENLI- (�ORUM) [South East  1.0 km],0.0,40.69,35.2
1996,OYMAAGAC-MERZIFON (AMASYA) [North West  1.0 km],0.0,40.68,35.38
1996,CAYBASI-MERZIFON (AMASYA) [North West  2.2 km],0.0,40.72,35.36
1996,TAFLAN A�IKLARI-SAMSUN (KARADENIZ),0.0,41.68,36.56
1996,KIZIROGLU-GUMUSHACIKOY (AMASYA) [South East  0.8 km],0.0,40.89,35.31
1996,KUCUKCAY-MERZIFON (AMASYA) [South West  2.1 km],0.0,40.72,35.26
1996,AKPINAR-MERZIFON (AMASYA) [South 0.5 km],0.0,40.7,35.43
1996,TAHTAKOPRU-VEZIRKOPRU (SAMSUN) [South East  1.6 km],0.0,41.09,35.01
1996,PINARBASI-MECITOZU (�ORUM) [North West  1.1 km],0.0,40.68,35.3
1996,HACIYAKUP-MERZIFON (AMASYA) [South East  1.3 km],0.0,40.73,35.35
1996,ONIKI ADALAR (AKDENIZ),0.0,36.53,27.05
1996,ONIKI ADALAR (AKDENIZ),0.0,36.46,27.01
1996,BALGOZE-MERZIFON (AMASYA) [South 1.3 km],0.0,40.67,35.34
1996,KARAHISAR- (�ORUM) [East 2.3 km],0.0,40.69,35.27
1996,AKOREN-MERZIFON (AMASYA) [South West  2.1 km],0.0,40.87,35.35
1996,OYMAAGAC-MERZIFON (AMASYA) [West 1.0 km],0.0,40.67,35.37
1996,BUYUKCAY-MERZIFON (AMASYA) [South West  1.0 km],0.0,40.71,35.28
1996,DEMIRPINAR-MERZIFON (AMASYA) [South West  0.5 km],0.0,40.74,35.31
1996,YESILTEPE-MERZIFON (AMASYA) [North West  2.1 km],0.0,40.69,35.41
1996,PEKMEZCI-MERZIFON (AMASYA) [South East  0.8 km],0.0,40.71,35.33
1996,AYVALI- (�ORUM) [North West  0.8 km],0.0,40.67,35.22
1996,CAYIROVA-KANGAL (SIVAS) [North East  4.3 km],0.0,39.24,37.05
1996,KUCUKCAY-MERZIFON (AMASYA) [South East  0.4 km],0.0,40.73,35.28
1996,YAKUP-MERZIFON (AMASYA) [West 2.2 km],0.0,40.8,35.38
1996,PEKMEZCI-MERZIFON (AMASYA) [South East  1.4 km],0.0,40.71,35.34
1996,KOS ADASI (AKDENIZ),0.0,36.42,27.34
1996,CITLI-GUMUSHACIKOY (AMASYA) [North West  1.9 km],0.0,40.78,35.2
1996,HIMIROGLU- (�ORUM) [South East  1.5 km],0.0,40.32,35.14
1996,EYMIR-MERZIFON (AMASYA) [South West  0.9 km],0.0,40.79,35.23
1996,KOC-MERZIFON (AMASYA) [South 2.2 km],0.0,40.78,35.27
1996,KUCUKCAY-MERZIFON (AMASYA) [North East  1.3 km],0.0,40.74,35.29
1996,AKDENIZ,0.0,35.83,27.51
1996,ONIKI ADALAR (AKDENIZ),0.0,36.57,27.11
1996,CICEKLI-ULA (MUGLA) [South West  2.0 km],0.0,37.08,28.48
1996,AKDENIZ,0.0,36.47,26.96
1996,KOYUNLU-GURUN (SIVAS) [North West  2.4 km],0.0,38.91,37.06
1996,AKDENIZ,0.0,36.42,27.46
1996,ONIKI ADALAR (AKDENIZ),0.0,36.45,27.14
1996,ONIKI ADALAR (AKDENIZ),0.0,36.37,27.12
1996,DEDEBURNU- (BALIKESIR) [South West  2.7 km],0.0,39.37,27.92
1996,AKDENIZ,0.0,36.14,27.21
1996,AKDENIZ,0.0,36.42,26.97
1996,DAGCIFTLIGIKOYU-MUCUR (KIRSEHIR) [South East  5.2 km],0.0,39.11,34.38
1996,AKDENIZ,0.0,36.38,26.85
1996,AKDENIZ,0.0,36.48,26.78
1996,ONIKI ADALAR (AKDENIZ),0.0,36.61,27.13
1996,TASEVI-YALVAC (ISPARTA) [West 3.0 km],0.0,38.28,30.79
1996,AKDENIZ,0.0,36.03,30.82
1996,KOSKKOY-ELBISTAN (KAHRAMANMARAS) [North West  2.5 km],0.0,38.53,37.13
1996,SEPETLI-TASOVA (AMASYA) [North West  2.7 km],0.0,40.85,36.24
1996,GURKAYNAK-ASKALE (ERZURUM) [South East  1.3 km],0.0,39.92,40.51
1996,ANTALYA K�RFEZI (AKDENIZ),0.0,36.29,32.01
1996,YENIKOY-SAMANDAG (HATAY) [South East  2.7 km],0.0,36.2,36.0
1996,HACIVELIUSAGI-ANDIRIN (KAHRAMANMARAS) [South West  1.8 km],0.0,37.48,36.3
1996,SOGUT-CAVDIR (BURDUR) [North 4.2 km],0.0,37.07,29.82
1996,AKDENIZ,0.0,35.71,31.66
1996,YENIGUN-KADIRLI (OSMANIYE) [South 2.4 km],0.0,37.38,36.19
1996,AKDENIZ,0.0,36.0,28.35
1996,SURIYE,0.0,35.67,38.9
1996,GOBEKLI-ALASEHIR (MANISA) [North 1.2 km],0.0,38.44,28.31
1996,GOLMARMARA (MANISA) [North West  1.7 km],0.0,38.72,27.9
1996,AKCAALAN-AKHISAR (MANISA) [South East  3.6 km],0.0,38.78,27.99
1996,UCGOZE-SEHITKAMIL (GAZIANTEP) [South East  1.9 km],0.0,37.19,37.21
